activationfunction,layer,neurons,adamtime,lbfgstime,totaltime,steps,adamtrainloss1,adamtrainloss2,adamtrainloss3,adamtestloss1,adamtestloss2,adamtestloss3,lbfgstrainloss1,lbfgstrainloss2,lbfgstrainloss3,lbfgstestloss1,lbfgstestloss2,lbfgstestloss3,diffpoint,mean
swish,1,1,2.3505539894104004,0.4160938262939453,2.7666478157043457,5163.0,0.36947417259216314,7.10921573638916,21.69577980041504,0.24639096856117249,7.10921573638916,21.69577980041504,0.0394509881734848,0.06932615488767624,0.20059531927108765,0.039271555840969086,0.06932615488767624,0.20059531927108765,0.30103027310719976,0.19787676476164412
swish,1,2,2.374528408050537,0.3590729236602783,2.7336013317108154,5119.0,0.35882231593132013,6.928239822387695,50.07785034179688,0.21191245317459104,6.928239822387695,50.07785034179688,0.010783919133245943,0.10165251791477203,0.5236526727676392,0.007583105936646461,0.10165251791477203,0.5236526727676392,0.3908909610236596,0.35494560903976613
swish,1,5,2.718606472015381,0.9752123355865479,3.6938188076019287,5548.0,0.7754923701286317,0.4933391809463501,1.3432568311691284,0.8515682816505432,0.4933391809463501,1.3432568311691284,0.005048454273492098,0.0012576335575431583,0.0008256502333097159,0.004101336933672428,0.0012576335575431583,0.0008256502333097159,0.018075113626809053,0.02430194688896037
swish,1,10,2.8389532566070557,3.7738449573516846,6.61279821395874,7373.0,0.7573397755622863,0.43202280998229986,1.5362521409988403,0.4447094798088074,0.43202280998229986,1.5362521409988403,0.00016615768254268914,4.824110874324106e-05,1.0825481695064807e-05,0.0001535069604869932,4.824110874324106e-05,1.0825481695064807e-05,0.0022743991340112013,0.0025916377167538493
swish,1,15,3.231123685836792,3.722536325454712,6.953660011291504,7323.0,0.17723181843757627,0.2004959136247635,0.45580217242240906,0.13873960077762604,0.2004959136247635,0.45580217242240906,0.0001849889667937532,9.266952474717982e-06,8.236736903199926e-06,0.0001970325683942065,9.266952474717982e-06,8.236736903199926e-06,0.0031336596930932326,0.0019529305822409346
swish,1,20,3.254727363586426,2.6895997524261475,5.944327116012573,6607.0,0.24785557389259336,0.10675685107707976,0.31596696376800537,0.10304697602987288,0.10675685107707976,0.31596696376800537,0.00014713441487401724,2.570343167462852e-05,1.0382855180068871e-05,0.00013943180965725332,2.570343167462852e-05,1.0382855180068871e-05,0.0028039267981957716,0.0020603187602988965
swish,1,25,3.447572946548462,2.8131885528564453,6.260761499404907,6636.0,0.1956665962934494,0.12492135912179946,0.2937660217285156,0.08388672024011613,0.12492135912179946,0.2937660217285156,5.896632501389831e-05,5.121988124301424e-06,3.845405444735661e-06,6.166136881802231e-05,5.121988124301424e-06,3.845405444735661e-06,0.0003162571465063768,0.0010168705335802878
swish,1,30,3.6258111000061035,4.526546239852905,8.152357339859009,7608.0,0.11048074811697006,0.03190473094582558,0.07747754454612733,0.06981252133846283,0.03190473094582558,0.07747754454612733,3.1568830308970064e-05,8.63154582475545e-07,6.305149895524664e-07,3.4405460610287264e-05,8.63154582475545e-07,6.305149895524664e-07,0.00020218405374997084,0.0006350635475739451
swish,1,35,3.874825954437256,5.727576017379761,9.602401971817017,8137.0,0.18388952314853668,0.02227097563445568,0.03646031394600868,0.1488892287015915,0.02227097563445568,0.03646031394600868,1.7184376702061854e-05,6.481885179709935e-07,6.412784046005983e-07,1.895148125186097e-05,6.481885179709935e-07,6.412784046005983e-07,0.0003830143486548143,0.00041981638564652003
swish,1,40,3.9899017810821533,4.282968759536743,8.272870540618896,7440.0,0.40976899862289434,0.11328616738319396,0.19760139286518097,0.3361465632915497,0.11328616738319396,0.19760139286518097,2.109263004967943e-05,8.672462854519836e-07,7.695912245253567e-07,2.0291396140237335e-05,8.672462854519836e-07,7.695912245253567e-07,0.0006994060004662794,0.0004555144618669514
swish,2,1,3.546757698059082,0.6959390640258789,4.242696762084961,5196.0,0.358144074678421,6.390949249267577,20.990137100219727,0.194286584854126,6.390949249267577,20.990137100219727,0.041494932025671005,0.07189451158046721,0.19846525788307187,0.04043077677488327,0.07189451158046721,0.19846525788307187,0.29568969693532476,0.19540600502124914
swish,2,2,3.997056245803833,0.963202953338623,4.960259199142456,5397.0,2.1370549201965328,4.0045151710510245,49.617141723632805,0.4051176905632019,4.0045151710510245,49.617141723632805,0.04584981128573418,0.012561775743961334,0.03255629539489746,0.04572329670190811,0.012561775743961334,0.03255629539489746,0.1900321194206763,0.14730906583524656
swish,2,5,3.875868082046509,1.53533935546875,5.411207437515259,5693.0,0.0622880719602108,0.005372179672122002,0.010673158802092075,0.04007349163293839,0.005372179672122002,0.010673158802092075,3.739519524970092e-05,7.715968877164415e-07,4.8691358642827245e-06,3.319808456581086e-05,7.715968877164415e-07,4.8691358642827245e-06,0.0028764554535437303,0.0010587967206528686
swish,2,10,4.414080619812012,3.6751558780670166,8.089236497879028,6728.0,0.014470191672444344,0.006848448421806097,0.031060192734003067,0.009224195964634417,0.006848448421806097,0.031060192734003067,1.7685358670860296e-06,2.944443053820578e-07,6.18836182297855e-08,1.325790208284161e-06,2.944443053820578e-07,6.18836182297855e-08,7.935848584658678e-05,0.0001927706529755339
swish,2,15,5.1414172649383545,4.988079071044922,10.129496335983276,7294.0,0.01541911531239748,0.005125576164573431,0.010146033018827438,0.009198258630931376,0.005125576164573431,0.010146033018827438,3.3666310628177603e-07,1.0632252411824084e-08,3.418917593478454e-09,2.598353603389114e-07,1.0632252411824084e-08,3.418917593478454e-09,2.1701189370088025e-05,5.057731414067019e-05
swish,2,20,5.510237216949463,3.4029541015625,8.913191318511963,6380.0,0.012193691916763783,0.0023706445936113596,0.005877980496734381,0.006027502007782459,0.0023706445936113596,0.005877980496734381,5.165944912732812e-06,2.640571210577036e-07,2.3038799668029242e-07,4.411065674503334e-06,2.640571210577036e-07,2.3038799668029242e-07,1.0604528098173693e-05,0.00019252734133363186
swish,2,25,6.088804483413696,2.385530948638916,8.474335432052612,5830.0,0.004090303555130959,0.0004938411875627935,0.00032803721842356026,0.00239920592866838,0.0004938411875627935,0.00032803721842356026,5.004197305424897e-07,3.159136952035624e-08,1.2048044339962873e-08,5.145164436726192e-07,3.159136952035624e-08,1.2048044339962873e-08,1.5250171136182988e-06,9.715431886130825e-05
swish,2,30,6.750223875045776,2.991569757461548,9.741793632507324,6012.0,0.005208784248679876,0.003933829255402088,0.009357571601867678,0.001600933726876974,0.003933829255402088,0.009357571601867678,1.9274996247986564e-06,1.797137088033196e-07,7.420190684115369e-08,1.7446382116759196e-06,1.797137088033196e-07,7.420190684115369e-08,3.0943428564744746e-06,0.00019303536129697865
swish,2,35,7.127603054046631,5.148155689239502,12.275758743286133,6684.0,0.009153875522315502,0.004767200443893671,0.01884767599403858,0.002489353995770216,0.004767200443893671,0.01884767599403858,5.264771516522161e-07,2.176145841303878e-08,4.867415270837228e-08,4.4080019279135746e-07,2.176145841303878e-08,4.867415270837228e-08,4.510071626193102e-05,6.491927247245968e-05
swish,2,40,7.207630157470703,6.232317209243774,13.439947366714478,6917.0,0.016024231910705566,0.003034790977835655,0.00656611518934369,0.009249091148376465,0.003034790977835655,0.00656611518934369,2.939668547696783e-06,4.37211497228418e-07,2.8525900575004925e-07,2.2371793875208823e-06,4.37211497228418e-07,2.8525900575004925e-07,1.9932655005522326e-05,0.00027266592991216973
swish,3,1,4.172943115234375,0.9294514656066895,5.1023945808410645,5208.0,1.5811132192611694,4.316664695739745,50.09326171875,0.5662845373153688,4.316664695739745,50.09326171875,0.04087508097290993,0.07107912749052048,0.2008916735649109,0.04060788452625275,0.07107912749052048,0.2008916735649109,0.2960787960564185,0.19505326673065074
swish,3,2,4.493666648864746,1.7860608100891113,6.279727458953857,5733.0,0.40511804819107056,0.06388717889785767,0.2382119596004486,0.37442147731781006,0.06388717889785767,0.2382119596004486,0.013544953428208828,0.007590521126985551,0.00663257110863924,0.009694334119558334,0.007590521126985551,0.00663257110863924,0.004442090657858916,0.04592039031193215
swish,3,5,4.7700700759887695,4.099926471710205,8.869996547698975,6982.0,0.017449889332056046,0.00569954002276063,0.002297910396009684,0.007854025810956955,0.00569954002276063,0.002297910396009684,1.7459026366850594e-06,7.813130196154817e-07,4.599582226205712e-08,1.2095899819541955e-06,7.813130196154817e-07,4.599582226205712e-08,1.4866260199614123e-05,0.0003196884948158417
swish,3,10,5.615260601043701,3.249904155731201,8.865164756774902,6317.0,0.006730454042553902,0.00028138951165601606,0.0009629147825762627,0.003270616754889488,0.00028138951165601606,0.0009629147825762627,1.7884613612295652e-07,1.76118799544156e-08,8.363366887920163e-09,1.3515465013824726e-07,1.76118799544156e-08,8.363366887920163e-09,2.301249155514662e-05,5.9964725226106725e-05
swish,3,15,6.547731876373291,3.1787185668945312,9.726450443267822,6152.0,0.0010763026075437665,3.596090755308978e-05,0.0004493643355090171,0.00030089193023741245,3.596090755308978e-05,0.0004493643355090171,4.50950665253913e-07,2.3092226797416515e-08,1.3966579892610296e-08,2.8800798190786736e-07,2.3092226797416515e-08,1.3966579892610296e-08,3.230061879641588e-05,7.94969127986517e-05
swish,3,20,7.261335849761963,2.284508228302002,9.545844078063965,5656.0,0.000874162244144827,0.0002521456917747855,0.0003086494980379939,0.0006447124760597944,0.0002521456917747855,0.0003086494980379939,8.435695235675666e-07,1.3676549315277953e-07,5.846564121725351e-08,5.717472504329635e-07,1.3676549315277953e-07,5.846564121725351e-08,0.00016027179112917955,0.00014593489153826088
swish,3,25,8.649946928024292,2.9528658390045166,11.602812767028809,5781.0,0.0008976371609605848,0.00012917869025841355,0.00015134269779082388,0.0003294580092187971,0.00012917869025841355,0.00015134269779082388,2.8135644924986996e-07,3.881395826965672e-08,2.220404837771639e-08,2.130042844328273e-07,3.881395826965672e-08,2.220404837771639e-08,8.978459486477797e-05,7.901762255369954e-05
swish,3,30,9.48213505744934,2.690937042236328,12.173072099685669,5612.0,0.0005232506664469838,0.00012633830192498863,0.00027954441611655056,0.000252000754699111,0.00012633830192498863,0.00027954441611655056,2.981764453124925e-07,3.762484368508012e-08,1.077801403681633e-08,2.663542488789972e-07,3.762484368508012e-08,1.077801403681633e-08,6.958332410342272e-05,8.387534860082978e-05
swish,3,35,10.625957012176514,2.330518960952759,12.956475973129272,5457.0,0.0004991654423065484,1.603362943569664e-05,8.27860494609922e-05,0.00021766612189821896,1.603362943569664e-05,8.27860494609922e-05,1.395428284922673e-06,1.633249411270299e-07,9.520523747141853e-08,9.233973514710669e-07,1.633249411270299e-07,9.520523747141853e-08,0.00036704030385500963,0.0001784862695454267
swish,3,40,10.988176822662354,5.786479711532593,16.774656534194946,6202.0,0.0005864896229468286,2.61957902694121e-05,0.00011503770656418057,0.00028973829466849566,2.61957902694121e-05,0.00011503770656418057,1.475684143770195e-07,2.552203604011538e-08,2.6026643951126968e-08,1.2281705608074844e-07,2.552203604011538e-08,2.6026643951126968e-08,5.8000418038300916e-05,6.78350195602415e-05
swish,4,1,5.410728216171265,1.054229974746704,6.464958190917969,5159.0,1.5004658699035645,8.258934020996092,7.207369804382323,1.4044950008392332,8.258934020996092,7.207369804382323,0.0534822754561901,0.06785483658313751,0.13483968377113342,0.05540653318166733,0.06785483658313751,0.13483968377113342,0.42782091584554205,0.18874966441473476
swish,4,2,5.549246072769165,1.8884437084197998,7.437689781188965,5580.0,0.24907645583152768,0.0631309375166893,0.06998976320028305,0.23111265897750852,0.0631309375166893,0.06998976320028305,0.0008117078687064349,3.443621244514361e-05,4.651605922845192e-05,0.0002702380297705531,3.443621244514361e-05,4.651605922845192e-05,0.0046175769294213576,0.003508024009467525
swish,4,5,6.195413827896118,5.191169500350952,11.38658332824707,7065.0,0.016765976324677467,0.0009026410989463328,0.0022466843947768207,0.009404031559824944,0.0009026410989463328,0.0022466843947768207,1.7622301129449625e-06,1.1332885208048538e-07,8.888547142760218e-08,1.3155943179299356e-06,1.1332885208048538e-07,8.888547142760218e-08,0.00027846780171877916,0.00023762032817905535
swish,4,10,6.936844348907471,3.5237953662872314,10.460639715194702,6124.0,0.0017970090266317127,0.00015311763854697347,0.0003240796213503927,0.0008255661814473569,0.00015311763854697347,0.0003240796213503927,3.6832133787356724e-07,9.343986562271313e-08,2.8621455427924047e-08,2.670001322258031e-07,9.343986562271313e-08,2.8621455427924047e-08,7.662686953061049e-05,0.0001140966012548023
swish,4,15,8.826994895935059,3.5728068351745605,12.39980173110962,5943.0,0.00073209562106058,0.0001318691938649863,0.00036489751073531806,0.0002778797643259168,0.0001318691938649863,0.00036489751073531806,1.8520729838655825e-07,5.0961254771664244e-08,2.771843021776021e-08,1.2402549032231036e-07,5.0961254771664244e-08,2.771843021776021e-08,0.00011017408719546373,8.916135157083506e-05
swish,4,20,9.667236804962158,2.0556623935699463,11.722899198532104,5362.0,0.00045420299284160137,5.169667201698758e-05,0.0003503774350974709,0.0001305209589190781,5.169667201698758e-05,0.0003503774350974709,3.09703409584472e-07,5.121963653209605e-08,1.7746687674957684e-08,2.587407266219089e-07,5.121963653209605e-08,1.7746687674957684e-08,9.599837908261244e-05,9.044434494271433e-05
swish,4,25,10.794463872909546,4.219945430755615,15.014409303665161,5941.0,0.0004346460336819291,0.00014625710900872943,0.0004100426740478724,0.00018880517745856196,0.00014625710900872943,0.0004100426740478724,2.8868780077573325e-07,5.082621257201936e-08,8.795550598961198e-08,2.71241418658974e-07,5.082621257201936e-08,8.795550598961198e-08,1.620266088955824e-05,0.00010354752104480343
swish,4,30,12.2872154712677,3.534623622894287,15.821839094161987,5640.0,0.000527688825968653,7.338747673202306e-05,0.0016401030588895082,0.00019818459986709056,7.338747673202306e-05,0.0016401030588895082,1.3143927901637653e-07,4.151261556728513e-09,5.041774997494031e-09,1.3521702157959226e-07,4.151261556728513e-09,5.041774997494031e-09,6.0429307312898084e-05,5.28802338734747e-05
swish,4,35,12.88149905204773,8.587965726852417,21.469464778900146,6543.0,0.0003896252310369164,2.647655674081761e-05,0.00013845853391103446,0.00016750869690440595,2.647655674081761e-05,0.00013845853391103446,9.619768803759145e-08,2.0444488768589508e-08,7.519712852399605e-09,8.018569985779321e-08,2.0444488768589508e-08,7.519712852399605e-09,1.4310213417939588e-05,5.4157665193598185e-05
swish,4,40,14.493919134140015,2.173482656478882,16.667401790618896,5260.0,0.00045184532064013183,1.606386467756238e-05,0.0004066175315529108,7.020888006081805e-05,1.606386467756238e-05,0.0004066175315529108,5.708787284675054e-06,3.4466636407159967e-06,2.4526434572180733e-06,4.534231720754177e-06,3.4466636407159967e-06,2.4526434572180733e-06,9.494510045535143e-05,0.0006559873132820947
swish,5,1,6.3815813064575195,1.2562837600708008,7.63786506652832,5112.0,8.422530174255371,9.644086837768553,11.409306526184082,6.505109786987305,9.644086837768553,11.409306526184082,0.02015668712556362,0.10829269140958786,0.4678939282894135,0.01768084242939949,0.10829269140958786,0.4678939282894135,0.2528147301400613,0.2683976577726757
swish,5,2,6.478210926055908,2.482471466064453,8.960682392120361,5693.0,0.21939000487327573,0.06227460503578185,0.03849634528160095,0.202472984790802,0.06227460503578185,0.03849634528160095,0.005914847366511822,0.0018678250489756465,0.0021569780074059963,0.0023829108104109764,0.0018678250489756465,0.0021569780074059963,0.015106087061257295,0.014381195601949236
swish,5,5,7.334690093994141,4.645244359970093,11.979934453964233,6514.0,0.002465068595483899,0.0008627575589343905,0.0012557407608255744,0.002106165513396263,0.0008627575589343905,0.0012557407608255744,3.382546310604084e-06,1.460947714804206e-06,5.031656655773986e-07,2.3668280846322887e-06,1.460947714804206e-06,5.031656655773986e-07,0.0006614080394219679,0.0004530130360429666
swish,5,10,9.07383131980896,2.495555877685547,11.569387197494507,5532.0,0.000952597940340638,0.00019475066801533103,0.0008619796135462819,0.0003698630025610328,0.00019475066801533103,0.0008619796135462819,3.731145739038766e-07,8.991251121415189e-08,2.682929434172365e-08,3.9958223396752157e-07,8.991251121415189e-08,2.682929434172365e-08,0.00020584973940365736,0.00012561412466205
swish,5,15,11.064083099365234,2.7109973430633545,13.775080442428589,5487.0,0.0003266492276452482,2.9104437999194488e-05,0.00018397583335172385,0.0002392737660557032,2.9104437999194488e-05,0.00018397583335172385,4.981087613487034e-07,1.4971050177337022e-07,3.145760274492204e-08,3.6681041137853754e-07,1.4971050177337022e-07,3.145760274492204e-08,6.801870217806871e-05,0.0001325021170273759
swish,5,20,11.720893144607544,3.0798661708831787,14.800759315490723,5530.0,0.0003847081097774208,9.28001190914074e-06,0.0002776417532004416,0.00020146460155956447,9.28001190914074e-06,0.0002776417532004416,3.992801680396952e-07,2.3786449787621683e-07,7.052918959971066e-08,2.851288627425675e-07,2.3786449787621683e-07,7.052918959971066e-08,5.865958838530139e-06,0.00017663779741780737
swish,5,25,13.135756731033325,2.2925431728363037,15.428299903869629,5270.0,0.00027944191242568195,5.999715540383477e-06,0.0003398466215003282,7.681691204197703e-05,5.999715540383477e-06,0.0003398466215003282,3.073051288993156e-07,1.7624273596084095e-07,4.044868262553791e-08,1.633157893365933e-07,1.7624273596084095e-07,4.044868262553791e-08,0.00011820110926144545,0.00012441793474602726
swish,5,30,14.913378477096558,3.1197047233581543,18.033083200454712,5411.0,0.0005355299799703062,3.573752474039793e-05,0.00030370516469702125,0.00014811192522756755,3.573752474039793e-05,0.00030370516469702125,2.70756260078997e-07,4.3089229961879034e-08,7.3708745773615175e-09,1.7038686905834766e-07,4.3089229961879034e-08,7.3708745773615175e-09,9.887430319302504e-05,8.776806829470445e-05
swish,5,35,16.070541620254517,3.020188093185425,19.09072971343994,5325.0,0.0002774614258669317,2.725072954490315e-05,0.0007854175055399537,6.317446968751028e-05,2.725072954490315e-05,0.0007854175055399537,2.6055940338665096e-07,8.825971775650032e-08,2.439180235569438e-08,2.120966371421673e-07,8.825971775650032e-08,2.439180235569438e-08,1.4970568327971057e-05,9.589862211605249e-05
swish,5,40,19.187288522720337,3.6598284244537354,22.847116947174072,5377.0,0.00025933652068488294,5.348206286726054e-06,0.000214210303965956,7.5075397035107e-05,5.348206286726054e-06,0.000214210303965956,2.0129779443323057e-07,2.229340623216558e-08,4.0066275630579185e-08,1.5248053841787626e-07,2.229340623216558e-08,4.0066275630579185e-08,0.000185539456696443,7.892472658147479e-05
swish,6,1,6.737537145614624,1.3022942543029785,8.039831399917603,5018.0,0.8155300617218018,1.8278561830520628,0.895247995853424,0.8030117750167847,1.8278561830520628,0.895247995853424,3.4888132422090934e-13,0.11133675277233124,0.5482633113861084,3.4307590947822713e-13,0.11133675277233124,0.5482633113861084,0.36274979028353205,0.3342612695296279
swish,6,2,6.969321250915527,1.9324283599853516,8.901749610900879,5293.0,0.6763461232185364,0.09162292629480362,0.02576218731701374,0.6343803405761719,0.09162292629480362,0.02576218731701374,0.0071899364702403545,0.010700696147978304,0.009397225454449652,0.006606394425034523,0.010700696147978304,0.009397225454449652,0.015094166132302217,0.050208349465201065
swish,6,5,7.68778657913208,3.016965866088867,10.704752445220947,5693.0,0.004161463584750891,0.0001573400950292125,0.000767712597735226,0.001939114881679416,0.0001573400950292125,0.000767712597735226,2.058564859908074e-06,5.234309128354653e-07,5.044112185714766e-07,1.8422651919536288e-06,5.234309128354653e-07,5.044112185714766e-07,0.0005960217441033644,0.00029193637713612557
swish,6,10,9.926893472671509,4.45347261428833,14.380366086959839,6062.0,0.0004265870957169682,5.7717352319741615e-05,0.002958075376227498,0.0003900109732057899,5.7717352319741615e-05,0.002958075376227498,5.520499257727353e-07,2.0590789517882513e-07,2.9050655214746257e-08,3.9375339611069654e-07,2.0590789517882513e-07,2.9050655214746257e-08,3.3920141549043104e-05,0.00018693239771515078
swish,6,15,12.14073634147644,2.1319873332977295,14.27272367477417,5215.0,0.00030417105881497264,5.470048563438468e-05,0.0004462531360331922,0.00015233045269269496,5.470048563438468e-05,0.0004462531360331922,1.3146559467713814e-06,5.294633638186498e-07,1.3032632750764606e-07,8.667287829666748e-07,5.294633638186498e-07,1.3032632750764606e-07,0.00030888107171542223,0.00028410419567927446
swish,6,20,13.954284191131592,2.31127667427063,16.26556086540222,5215.0,7.681172428419812e-05,2.044554094027262e-05,7.63215430197306e-05,4.184796125628054e-05,2.044554094027262e-05,7.63215430197306e-05,7.335482337111898e-07,4.030788716136158e-07,9.963588354366948e-08,5.433076921690373e-07,4.030788716136158e-07,9.963588354366948e-08,0.00019666042676455553,0.00020752009356829406
swish,6,25,16.63844347000122,3.0217363834381104,19.66017985343933,5306.0,0.00019511319987941533,1.7546903109177947e-05,0.0002474249340593815,0.00010306717013008893,1.7546903109177947e-05,0.0002474249340593815,4.253489578331937e-07,7.909645383108453e-09,2.587582237367769e-08,2.3730598286419993e-07,7.909645383108453e-09,2.587582237367769e-08,0.00011241945871823256,6.297431208219368e-05
swish,6,30,18.49179172515869,3.8614673614501953,22.353259086608887,5381.0,0.0002534833911340684,1.4874603948555887e-05,0.00025652610929682845,7.893326983321458e-05,1.4874603948555887e-05,0.00025652610929682845,3.596441615627555e-07,2.0184025117941928e-08,2.7286088055689103e-08,2.838615955624846e-07,2.0184025117941928e-08,2.7286088055689103e-08,2.887335172183092e-05,8.701213069489353e-05
swish,6,35,20.904250860214233,9.331101179122925,30.235352039337158,6018.0,0.0003285955754108727,8.383229578612371e-05,0.004875662736594677,0.00016662164125591516,8.383229578612371e-05,0.004875662736594677,4.96041707265249e-07,3.120501901321404e-08,1.7828256204666104e-08,4.4647217123383603e-07,3.120501901321404e-08,1.7828256204666104e-08,0.00019984927526003893,9.190082287822221e-05
swish,6,40,22.305765628814697,4.05508828163147,26.360853910446167,5302.0,0.00015345947758760303,0.00018491325317882,0.003022267948836088,4.4719476136378944e-05,0.00018491325317882,0.003022267948836088,5.847762167832117e-07,1.446220778689167e-07,1.491163104105908e-08,3.9936531948114867e-07,1.446220778689167e-07,1.491163104105908e-08,6.875905642025892e-05,0.0001353906562085273
swish,10,100,166.86979150772095,36.74852657318115,203.6183180809021,5450.0,0.00012654351303353903,6.920255691511557e-05,0.002109370427206158,8.692168921697885e-05,6.920255691511557e-05,0.002109370427206158,6.788881989905349e-08,1.0768419933526728e-08,7.834794146788225e-09,3.8804053303920234e-08,1.0768419933526728e-08,7.834794146788225e-09,7.0878540564256465e-06,4.154360604844305e-05
